timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1527541855.581141,0.015271,-0.103666,-2.077941,-0.413712,0.297238,-0.342096,0.015188,0.103480,-0.994516,-0.096304,-0.094950,0.032754,-67.998169,-81.575127,-55.963135,,,,,,,
,,,,,,,,,,,,,,,,6.243263,-75.557694,1538.977845,7.840000,294.960938,1527541855.995566,
1527541856.581548,-0.011536,-0.099510,-2.082303,-0.048076,0.240794,0.140308,-0.011479,0.099346,-0.994987,-0.115917,-0.080196,0.071784,-58.257950,-91.485420,-54.856094,,,,,,,
,,,,,,,,,,,,,,,,6.243287,-75.557791,1538.202942,8.270000,290.390625,1527541856.995536,
1527541857.581918,-0.317251,-0.299523,-1.988456,-0.713679,0.491795,-0.790150,-0.298066,0.295065,-0.907795,0.062959,0.016779,0.322728,-78.050613,-54.348976,-38.199692,,,,,,,
,,,,,,,,,,,,,,,,6.243318,-75.557853,1537.790490,7.500000,299.179688,1527541857.995506,
1527541858.582297,-0.427714,-0.269547,-1.960705,-0.545625,0.278138,-1.097376,-0.399814,0.266295,-0.877060,-0.180584,0.061204,-0.078552,-82.621536,-53.819832,-37.341385,,,,,,,
,,,,,,,,,,,,,,,,6.243335,-75.557898,1536.924505,5.780000,300.234375,1527541858.995476,
1527541859.582646,-0.233787,-0.170149,-1.834379,0.592438,-0.283369,0.394675,-0.228318,0.169329,-0.958748,-0.109771,-0.022692,0.037713,-77.326584,-57.275780,-36.037094,,,,,,,
,,,,,,,,,,,,,,,,6.243361,-75.557943,1536.503544,5.780000,300.234375,1527541859.995446,
1527541860.583027,-0.114404,-0.183069,-1.847984,0.191172,0.092004,-0.108723,-0.112247,0.182049,-0.976862,-0.046338,-0.006542,0.068231,-68.010117,-45.816032,-24.148651,,,,,,,
,,,,,,,,,,,,,,,,6.243360,-75.557941,1535.744524,3.960000,285.117188,1527541860.995416,
1527541861.583393,-0.160498,-0.152787,-1.893149,0.265792,-0.171054,0.061581,-0.157948,0.152193,-0.975648,0.033070,0.006117,-0.129714,-62.437576,-33.379784,-7.806580,,,,,,,
,,,,,,,,,,,,,,,,6.243382,-75.557986,1534.941800,4.340000,295.312500,1527541861.995386,
1527541862.583765,-0.178891,-0.162364,-1.857808,0.413109,-0.030771,-0.262117,-0.175598,0.161651,-0.971099,0.124084,-0.000274,0.003769,-62.059708,-24.230049,-8.011337,,,,,,,
,,,,,,,,,,,,,,,,6.243400,-75.558023,1533.932786,4.370000,295.664062,1527541862.995357,
1527541863.584141,-0.195323,-0.138195,-1.692335,-0.552983,-0.258574,-0.011640,-0.192233,0.137756,-0.971632,-0.071225,0.031891,0.027281,-68.800995,-41.765556,-23.532990,,,,,,,
,,,,,,,,,,,,,,,,6.243439,-75.558059,1533.218096,5.230000,296.015625,1527541863.995326,
1527541864.584490,-0.264881,-0.088693,-1.738847,0.399112,-0.403894,0.149921,-0.260766,0.088577,-0.961330,-0.007514,-0.034103,-0.036610,-76.761139,-51.881752,-25.227554,,,,,,,
,,,,,,,,,,,,,,,,6.243459,-75.558097,1533.192095,4.380000,301.640625,1527541864.995296,
1527541865.584879,-0.287980,-0.184640,-1.845110,-0.332284,-0.247697,-0.223132,-0.279188,0.183593,-0.942522,-0.010988,-0.016173,-0.079497,-77.195511,-50.006615,-24.619827,,,,,,,
,,,,,,,,,,,,,,,,6.243485,-75.558149,1533.129679,4.830000,301.640625,1527541865.995267,
1527541866.585244,-0.218901,-0.238135,-1.804961,0.344189,0.215754,-0.117063,-0.211029,0.235891,-0.948590,-0.095413,-0.069433,0.116268,-60.482773,-23.932228,-6.821640,,,,,,,
,,,,,,,,,,,,,,,,6.243541,-75.558211,1532.427621,6.650000,303.046875,1527541866.995236,
1527541867.585612,-0.656272,-0.380828,-1.793888,0.967550,1.242377,0.348275,-0.566453,0.371689,-0.735512,-0.027633,-0.122437,0.133003,-57.982300,-29.412666,-0.927841,,,,,,,
,,,,,,,,,,,,,,,,6.243581,-75.558259,1531.951502,6.650000,303.046875,1527541867.995207,
1527541868.585933,-0.689751,-0.469644,-1.873653,-0.565729,0.255313,0.512229,-0.567448,0.452569,-0.687884,-0.033123,0.050285,0.095492,-13.730570,22.739082,3.778362,,,,,,,
,,,,,,,,,,,,,,,,6.243644,-75.558322,1531.028886,6.920000,304.804688,1527541868.995177,
1527541869.586300,-0.605903,-0.397920,-1.862876,0.175093,0.202844,0.367073,-0.525008,0.387501,-0.757765,0.015655,0.041210,0.145400,-30.167917,11.513573,-12.334644,,,,,,,
,,,,,,,,,,,,,,,,6.243692,-75.558381,1530.325908,7.370000,302.695312,1527541869.995147,
1527541870.586663,-0.473142,-0.408646,-2.020415,0.517685,-0.160061,0.544231,-0.418164,0.397367,-0.816846,0.122678,0.086794,0.092771,-21.559183,9.257896,-18.175541,,,,,,,
,,,,,,,,,,,,,,,,6.243728,-75.558438,1529.524041,7.530000,296.367188,1527541870.995116,
1527541871.587030,-0.533779,-0.193315,-2.103493,-0.279115,0.052474,-0.095539,-0.499313,0.192113,-0.844855,-0.171891,0.013438,-0.021417,9.272223,28.346230,-6.493641,,,,,,,
,,,,,,,,,,,,,,,,6.243752,-75.558520,1529.530450,7.780000,301.289062,1527541871.995086,
1527541872.587421,-0.211560,-0.004397,-2.094116,1.544262,3.025260,0.450292,-0.209983,0.004397,-0.977695,-0.339913,0.064008,0.007251,-8.646601,20.189644,-7.513599,,,,,,,
,,,,,,,,,,,,,,,,6.243782,-75.558589,1529.060018,7.780000,290.390625,1527541872.995057,
1527541873.587744,-0.193885,-0.443979,-1.457081,0.496478,0.171146,-0.865304,-0.173993,0.429536,-0.886129,-0.130648,0.126433,0.118719,-6.718287,17.786461,-4.983112,,,,,,,
,,,,,,,,,,,,,,,,6.243807,-75.558656,1528.894772,7.910000,292.500000,1527541873.995027,
1527541874.588131,-0.206893,-0.148929,-1.811368,-0.237518,-0.363998,-0.028158,-0.203146,0.148379,-0.967841,-0.154688,-0.024111,-0.050363,-26.933619,3.041664,-24.978458,,,,,,,
,,,,,,,,,,,,,,,,6.243820,-75.558641,1528.684205,4.480000,296.367188,1527541874.994997,
1527541875.588483,-0.292529,-0.184522,-1.917093,-0.090491,0.308024,0.144468,-0.283479,0.183476,-0.941263,0.054933,0.009837,0.072488,-13.749857,19.522179,-12.354542,,,,,,,
,,,,,,,,,,,,,,,,6.243833,-75.558679,1528.362193,3.680000,297.773438,1527541875.994967,
1527541876.588821,-0.332496,-0.154100,-1.986791,0.002261,0.010503,0.019384,-0.322535,0.153491,-0.934029,0.000529,0.003491,-0.004707,-10.513529,21.091927,-8.323277,,,,,,,
,,,,,,,,,,,,,,,,6.243846,-75.558710,1528.147792,3.700000,299.531250,1527541876.994938,
1527541877.589200,-0.230414,-0.033068,-1.871239,0.472507,-0.006096,0.042697,-0.228256,0.033062,-0.973040,0.047744,-0.036770,0.071520,-7.414270,23.715782,-12.238422,,,,,,,
,,,,,,,,,,,,,,,,6.243874,-75.558688,1527.870252,1.940000,296.718750,1527541877.994908,
1527541878.589551,0.385946,-0.111361,-1.267114,1.466949,-1.248261,-1.051177,0.374104,0.111130,-0.920704,-0.008107,0.039947,-0.121395,16.819815,25.113747,-6.629566,,,,,,,
,,,,,,,,,,,,,,,,6.243881,-75.558709,1527.802938,1.980000,266.835938,1527541878.994877,
1527541879.594903,0.429393,0.151334,-1.374759,0.390319,0.519197,-0.627464,0.411560,-0.150757,-0.898827,0.018097,-0.027893,-0.107536,18.460409,23.764168,-10.769413,,,,,,,
,,,,,,,,,,,,,,,,6.243890,-75.558711,1527.802938,1.940000,257.695312,1527541879.994848,
1527541880.595263,0.426036,0.243650,-1.416338,0.023546,-0.017256,0.015697,0.401058,-0.241247,-0.883715,-0.029186,0.004553,-0.014417,16.487890,21.140923,-10.312168,,,,,,,
,,,,,,,,,,,,,,,,6.243889,-75.558710,1527.819930,1.200000,259.804688,1527541880.994817,
1527541881.595638,0.429014,0.210794,-1.309549,-0.169259,-0.080125,0.047477,0.406767,-0.209236,-0.889247,0.000139,-0.025825,-0.044133,17.385397,21.063194,-6.643650,,,,,,,
,,,,,,,,,,,,,,,,6.243889,-75.558710,1527.728936,0.000000,256.640625,1527541881.994787,
1527541882.595984,0.766620,0.117519,-1.090525,-0.786726,0.933092,-0.167109,0.688920,-0.117248,-0.715292,0.016662,-0.115357,0.073675,19.686499,18.806160,2.784603,,,,,,,
,,,,,,,,,,,,,,,,6.243889,-75.558710,1527.625181,0.000000,242.578125,1527541882.994757,
1527541883.596356,-0.571613,-0.211782,-1.482020,-0.283478,-0.625405,0.604978,-0.528902,0.210202,-0.822239,-0.063276,0.127825,-0.037212,2.283529,26.703484,-7.048832,,,,,,,
,,,,,,,,,,,,,,,,6.243926,-75.558742,1527.796253,0.150000,262.265625,1527541883.994728,
1527541884.596699,-0.667182,-0.698841,-1.751730,-0.421221,1.142162,0.272869,-0.473727,0.643331,-0.601422,0.263400,0.073603,-0.058963,5.399145,23.542854,7.996456,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1528.448605,0.150000,262.617188,1527541884.994698,
1527541885.597078,-0.341064,-0.580868,-1.858534,0.222373,-0.249908,-0.455251,-0.279629,0.548750,-0.787833,-0.018573,-0.053785,-0.075402,-1.189875,24.824532,7.820782,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1528.680862,0.000000,259.453125,1527541885.994668,
1527541886.597450,-0.402050,-0.559030,-1.949794,0.007458,0.045185,-0.054312,-0.331738,0.530364,-0.780170,0.016445,-0.011153,-0.028149,-2.756922,25.800743,8.509197,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1528.555756,0.000000,260.507812,1527541886.994638,
1527541887.597803,-0.378172,-0.442147,-1.950942,-0.024773,0.016649,-0.047539,-0.333716,0.427881,-0.839971,0.026969,-0.042200,-0.022227,-4.474924,26.478691,6.047924,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1528.683521,0.000000,263.320312,1527541887.994608,
1527541888.598157,-0.296351,-0.467411,-1.905345,-0.006729,0.023732,0.328940,-0.260708,0.450577,-0.853821,0.036861,-0.038574,0.000748,-4.325006,26.478477,6.196865,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1528.683521,0.000000,262.265625,1527541888.994579,
1527541889.598539,-0.305725,-0.474739,-1.891445,-0.047042,-0.020767,0.109067,-0.267699,0.457106,-0.848168,0.029784,-0.055220,0.009926,-3.796930,26.852837,6.419109,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1528.676786,0.000000,261.562500,1527541889.994549,
1527541890.598984,-0.311469,-0.420304,-1.891287,0.027520,-0.061668,0.062936,-0.279784,0.408038,-0.869036,0.007567,-0.011416,0.024553,-4.392130,27.378761,5.749584,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1528.674024,0.000000,260.507812,1527541890.994518,
1527541891.599336,-0.305428,-0.392504,-1.879882,-0.127097,0.017262,-0.004106,-0.277833,0.382503,-0.881191,-0.003218,-0.035030,0.009822,-4.533350,28.354393,4.778011,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1528.855293,0.000000,261.210938,1527541891.994488,
1527541892.599691,-0.264816,-0.359916,-1.887761,0.272562,0.335882,-0.173633,-0.244961,0.352196,-0.903300,-0.003376,-0.018486,-0.011617,-4.666361,30.304939,3.958828,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1528.821882,0.000000,263.320312,1527541892.994458,
1527541893.600072,-0.165503,-0.407667,-1.884783,-0.061159,-0.189112,0.014118,-0.151247,0.396468,-0.905503,0.007204,0.008042,0.032090,-5.668619,27.155449,4.932964,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1528.985890,0.000000,262.968750,1527541893.994429,
1527541894.600394,-0.255406,-0.420151,-1.923195,0.116076,0.084996,-0.088084,-0.230665,0.407898,-0.883408,0.010572,-0.015854,-0.007339,-6.199991,26.480339,6.210003,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1528.973890,0.000000,264.023438,1527541894.994399,
1527541895.600757,-0.265137,-0.404631,-1.908647,0.011852,-0.087600,-0.035663,-0.240881,0.393679,-0.887124,0.018988,-0.021060,0.016946,-5.578165,29.029869,5.912014,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1528.804332,0.000000,262.968750,1527541895.994368,
1527541896.601142,-0.273731,-0.398948,-1.908867,-0.134899,-0.050712,0.000169,-0.249096,0.388449,-0.887161,0.027996,-0.031332,-0.008576,-5.735773,28.130074,5.835873,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1528.846757,0.000000,262.968750,1527541896.994339,
1527541897.601516,-0.274238,-0.403420,-1.906338,0.053244,0.007350,0.066582,-0.249073,0.392566,-0.885354,-0.007748,-0.007343,0.017861,-5.424906,29.404793,5.761883,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1528.754620,0.000000,262.968750,1527541897.994309,
1527541898.601843,-0.282442,-0.384172,-1.896244,-0.023610,-0.013142,-0.054898,-0.258386,0.374792,-0.890373,-0.021475,-0.032934,-0.031761,-4.331049,34.504219,4.716976,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1528.646936,0.000000,262.968750,1527541898.994279,
1527541899.602227,-0.589962,-0.557639,-1.915956,1.018560,-1.582822,0.597944,-0.472046,0.529184,-0.705073,-0.087631,-0.091837,-0.076772,0.047888,38.246971,10.470684,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1528.808589,0.000000,262.968750,1527541899.994248,
1527541900.602576,0.104413,-0.196605,-2.014027,0.454311,1.073746,-2.378481,0.102215,0.195341,-0.975394,0.163685,0.138231,0.098166,-8.603815,42.616753,-11.807835,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1529.020386,0.000000,262.968750,1527541900.994219,
1527541901.602928,-0.025332,-0.024591,-1.790552,0.597761,0.382036,-0.259809,-0.025321,0.024588,-0.999377,0.036567,0.018701,0.182818,0.782782,43.585747,-18.546116,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1527.852012,0.000000,262.968750,1527541901.994188,
1527541902.603274,-0.340774,-0.034289,-1.934221,1.701660,0.966810,-0.435273,-0.334020,0.034283,-0.941941,0.177160,-0.003201,0.139604,-11.648447,45.922066,-16.353260,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1527.910153,0.000000,262.968750,1527541902.994159,
1527541903.603652,-0.342973,-0.148452,-1.899667,0.169301,0.060696,0.200678,-0.332589,0.147908,-0.931400,0.036630,-0.016667,-0.008740,-6.265009,53.114006,-10.972965,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1527.893577,0.000000,262.968750,1527541903.994128,
1527541904.604038,-0.312788,-0.146024,-1.866175,0.059464,-0.046041,0.024143,-0.304437,0.145505,-0.941353,0.094705,-0.029370,-0.023567,-6.632837,36.909279,-0.810902,,,,,,,
,,,,,,,,,,,,,,,,6.243927,-75.558742,1527.147232,0.000000,297.421875,1527541904.994099,
1527541905.604354,-0.329982,-0.151147,-1.874161,-0.317523,-0.499925,-0.498743,-0.320332,0.150572,-0.935262,0.104466,-0.028334,0.013402,-9.671656,23.636314,1.202190,,,,,,,
,,,,,,,,,,,,,,,,6.243957,-75.558758,1527.459057,0.380000,297.773438,1527541905.994070,
1527541906.604730,-0.415148,-0.091303,-2.443532,-0.639285,0.450237,-2.940890,-0.401645,0.091177,-0.911244,0.010883,-0.023809,0.105275,-25.095316,27.173012,8.668987,,,,,,,
,,,,,,,,,,,,,,,,6.243965,-75.558772,1527.296985,1.450000,324.492188,1527541906.994040,
1527541907.605107,-0.254645,-0.035067,-2.404011,-2.498651,-0.549181,0.745992,-0.251747,0.035060,-0.967158,-0.171928,-0.264460,-0.177679,-23.387201,15.776314,-1.346455,,,,,,,
,,,,,,,,,,,,,,,,6.243977,-75.558786,1527.000416,1.620000,313.242188,1527541907.994009,
1527541908.605472,-0.052467,-0.149286,-2.399360,-1.192044,0.426154,2.352110,-0.051860,0.148732,-0.987517,-0.058659,-0.064839,0.094755,-22.335611,15.776833,-4.503803,,,,,,,
,,,,,,,,,,,,,,,,6.243988,-75.558805,1526.962417,2.070000,304.101562,1527541908.993980,
1527541909.605828,-0.018217,-0.364018,-2.170102,0.486251,-2.477119,0.751953,-0.017023,0.356032,-0.934318,-0.147864,-0.096297,-0.022041,-23.899073,9.319817,12.665997,,,,,,,
,,,,,,,,,,,,,,,,6.244000,-75.558830,1526.829312,2.070000,300.937500,1527541909.993949,
1527541910.606206,0.010770,-0.163156,-1.476620,1.150841,-0.637117,0.219213,0.010627,0.162433,-0.986662,0.030068,0.030789,0.017683,11.975088,37.567986,-5.439503,,,,,,,
,,,,,,,,,,,,,,,,6.244010,-75.558851,1526.751723,2.400000,303.046875,1527541910.993919,
1527541911.606565,-0.681417,-0.138276,-1.858680,-1.386515,-0.493976,0.095738,-0.623881,0.137836,-0.769268,-0.007955,0.011532,-0.129429,-3.922678,29.405510,1.326366,,,,,,,
,,,,,,,,,,,,,,,,6.244022,-75.558872,1526.319853,2.500000,306.210938,1527541911.993890,
1527541912.606897,-0.569776,-0.245234,-1.879660,-0.277601,0.050628,-0.031412,-0.523303,0.242783,-0.816829,-0.019482,-0.002854,-0.002492,-7.357538,22.730827,7.558727,,,,,,,
,,,,,,,,,,,,,,,,6.244039,-75.558904,1526.118970,4.150000,300.937500,1527541912.993859,
1527541913.612178,-0.245056,0.460436,-1.731348,-0.720208,-0.877066,-4.033108,-0.217345,-0.444339,-0.869094,0.336684,-0.195813,0.147323,-4.289927,20.638161,-13.242985,,,,,,,
,,,,,,,,,,,,,,,,6.244058,-75.558947,1526.118970,4.700000,297.421875,1527541913.993829,
1527541914.612573,-0.132196,0.219525,-0.984097,0.281119,0.013078,0.775097,-0.128648,-0.217766,-0.967485,-0.130477,0.015923,0.152819,9.453680,22.874016,-12.433598,,,,,,,
,,,,,,,,,,,,,,,,6.244078,-75.558996,1525.593040,4.700000,295.664062,1527541914.993798,
1527541915.612936,0.022415,-0.082471,-2.657802,-1.543418,-0.402706,-0.709625,0.022337,0.082378,-0.996351,-0.150908,0.022527,0.045591,-27.794992,8.732765,-5.458210,,,,,,,
,,,,,,,,,,,,,,,,6.244101,-75.559042,1525.113422,4.810000,307.265625,1527541915.993769,
1527541916.613307,-0.089684,-0.252862,-2.486608,-0.228320,-0.011096,-0.008660,-0.086716,0.250176,-0.964309,-0.056747,0.038154,0.035736,-27.707834,9.414055,-18.207111,,,,,,,
,,,,,,,,,,,,,,,,6.244124,-75.559086,1524.480571,4.910000,302.343750,1527541916.993738,
1527541917.613671,-0.123394,-0.270397,-2.377853,0.164804,-0.023299,0.197584,-0.118609,0.267114,-0.956338,0.025972,0.098868,-0.021354,-13.843592,8.943459,-4.730350,,,,,,,
,,,,,,,,,,,,,,,,6.244145,-75.559164,1524.668479,5.650000,300.585938,1527541917.993709,
1527541918.614048,-0.247690,-0.252612,-2.180216,-1.279375,-1.478728,-1.012053,-0.237384,0.249934,-0.938713,0.263736,-0.026072,0.236793,-19.261164,15.921974,-0.924976,,,,,,,
,,,,,,,,,,,,,,,,6.244164,-75.559212,1524.944899,5.800000,296.367188,1527541918.993679,
1527541919.614395,0.075063,-0.193881,-1.755195,-0.683303,-0.416420,0.643722,0.073587,0.192669,-0.978501,0.078940,-0.007366,0.078232,-7.402124,25.735741,-2.183445,,,,,,,
,,,,,,,,,,,,,,,,6.244179,-75.559261,1524.361612,5.710000,294.609375,1527541919.993648,
1527541920.614759,0.016885,-0.146031,-1.867196,0.143900,-0.048163,0.095650,0.016705,0.145512,-0.989215,-0.070019,-0.070118,0.000003,-11.288233,18.316582,-6.074787,,,,,,,
,,,,,,,,,,,,,,,,6.244200,-75.559337,1523.532778,5.800000,290.742188,1527541920.993619,
1527541921.615118,0.009457,-0.124863,-1.850907,0.053801,-0.168294,0.020066,0.009383,0.124539,-0.992170,-0.124983,-0.001919,-0.017961,-13.257929,15.696129,-11.242558,,,,,,,
,,,,,,,,,,,,,,,,6.244221,-75.559406,1523.103964,6.620000,291.445312,1527541921.993589,
1527541922.615491,0.013587,-0.149950,-1.878029,0.336377,-0.087285,-0.144176,0.013434,0.149388,-0.988687,-0.074286,-0.026952,-0.115301,-11.543695,14.865700,-3.831638,,,,,,,
,,,,,,,,,,,,,,,,6.244242,-75.559452,1523.103964,6.070000,294.960938,1527541922.993560,
1527541923.615839,-0.032021,-0.021900,-2.033053,3.388642,-0.346636,2.272097,-0.032008,0.021898,-0.999248,0.272090,-0.476259,-0.203587,-12.063715,33.016914,-5.207615,,,,,,,
,,,,,,,,,,,,,,,,6.244264,-75.559533,1522.784156,6.650000,296.015625,1527541923.993531,
1527541924.616280,-0.001017,-0.100797,-2.112717,0.070913,-0.144820,0.269344,-0.001012,0.100627,-0.994924,0.026555,-0.007380,-0.021632,-15.646280,26.493401,-0.998844,,,,,,,
,,,,,,,,,,,,,,,,6.244299,-75.559625,1522.183916,6.650000,295.664062,1527541924.993501,
1527541925.616632,0.151272,-0.201554,-2.040930,0.046976,0.069855,0.897402,0.147645,0.200192,-0.968568,0.066832,0.004886,-0.078002,-13.438654,30.093208,-5.055302,,,,,,,
,,,,,,,,,,,,,,,,6.244322,-75.559715,1521.568166,7.390000,289.687500,1527541925.993471,
1527541926.617013,0.102533,-0.122695,-2.048290,0.461465,-0.024194,0.468732,0.101584,0.122388,-0.987270,-0.108816,-0.080960,0.076152,-13.956690,21.920158,-7.922108,,,,,,,
,,,,,,,,,,,,,,,,6.244363,-75.559812,1521.273601,7.820000,293.906250,1527541926.993441,
1527541927.617367,0.112988,-0.165031,-1.968640,0.001935,0.168889,-0.404166,0.111216,0.164283,-0.980124,-0.103129,0.038873,0.120199,-11.324579,22.817009,-6.888294,,,,,,,
,,,,,,,,,,,,,,,,6.244398,-75.559905,1520.832879,9.020000,292.851562,1527541927.993410,
1527541928.617720,0.112006,-0.149777,-2.010602,-0.110533,0.228997,-0.372906,0.110521,0.149217,-0.982608,0.012938,0.008345,-0.125027,-12.611597,21.319008,-8.308033,,,,,,,
,,,,,,,,,,,,,,,,6.244399,-75.559927,1520.511526,7.850000,291.445312,1527541928.993381,
1527541929.618094,0.071875,-0.009811,-2.035553,-0.000366,0.106972,-0.240597,0.071810,0.009811,-0.997370,-0.041567,-0.056289,-0.148397,-17.270365,3.020454,-1.871159,,,,,,,
,,,,,,,,,,,,,,,,6.244425,-75.559979,1519.736313,7.380000,293.203125,1527541929.993350,
1527541930.618475,-0.014696,-0.050551,-1.802973,-1.252176,0.189091,-1.392202,-0.014677,0.050530,-0.998615,-0.135653,-0.074532,-0.085782,-12.740427,14.721397,-12.823612,,,,,,,
,,,,,,,,,,,,,,,,6.244473,-75.560032,1519.640277,7.430000,299.179688,1527541930.993321,
1527541931.618844,-0.055155,-0.013199,-2.468669,2.072069,-0.396836,-0.771708,-0.055122,0.013198,-0.998392,-0.174904,0.180421,0.241984,-19.612040,9.401863,-10.013813,,,,,,,
,,,,,,,,,,,,,,,,6.244510,-75.560121,1519.391983,8.130000,295.664062,1527541931.993291,
1527541932.619203,0.145440,-0.015378,-2.478708,-0.880710,0.522757,-0.463132,0.144910,0.015378,-0.989325,-0.188383,-0.046414,-0.052392,-23.160975,24.329597,-8.376652,,,,,,,
,,,,,,,,,,,,,,,,6.244567,-75.560161,1519.195556,7.900000,302.343750,1527541932.993261,
1527541933.619557,-0.127217,-0.085474,-2.112411,0.623964,0.149378,0.013889,-0.126411,0.085370,-0.988298,-0.094826,-0.059094,-0.001174,-16.271601,23.271080,-5.127522,,,,,,,
,,,,,,,,,,,,,,,,6.244601,-75.560233,1518.863796,8.030000,299.882812,1527541933.993230,
1527541934.619951,-0.169660,0.075312,-2.131134,-0.120607,0.190581,-0.193564,-0.168368,-0.075241,-0.982848,-0.086270,-0.070435,-0.120560,-16.224146,11.196129,-5.308048,,,,,,,
,,,,,,,,,,,,,,,,6.244650,-75.560287,1518.567186,7.790000,298.125000,1527541934.993201,
1527541935.620301,-0.140554,0.145349,-2.104977,0.032963,0.072916,-0.007846,-0.138614,-0.144837,-0.979698,-0.111843,-0.125121,-0.035286,-17.325525,13.526039,-12.944508,,,,,,,
,,,,,,,,,,,,,,,,6.244672,-75.560351,1518.416470,7.760000,297.421875,1527541935.993171,
1527541936.620683,-0.136028,0.142008,-2.144639,0.047719,0.025481,-0.132348,-0.134244,-0.141532,-0.980789,-0.079242,-0.048578,0.006226,-16.133066,12.624977,-13.180119,,,,,,,
,,,,,,,,,,,,,,,,6.244707,-75.560420,1518.169023,8.160000,301.640625,1527541936.993140,
1527541937.621034,-0.132901,0.163518,-2.121601,0.593836,-0.053243,0.288291,-0.130742,-0.162790,-0.977960,-0.007975,-0.093573,-0.011191,-16.668375,11.425392,-12.954365,,,,,,,
,,,,,,,,,,,,,,,,6.244733,-75.560487,1518.009042,7.900000,293.906250,1527541937.993111,
1527541938.621441,-0.195333,0.025362,-2.031231,-0.275488,-0.089619,-0.009621,-0.194031,-0.025359,-0.980668,0.037705,0.064376,0.005051,-17.305506,15.925652,-12.188648,,,,,,,
,,,,,,,,,,,,,,,,6.244764,-75.560564,1517.652717,8.110000,292.851562,1527541938.993082,
1527541939.621802,-0.285523,-0.055366,-2.036092,0.653980,0.117172,0.415323,-0.281228,0.055338,-0.958044,-0.132560,-0.038645,-0.148355,-11.076975,7.668129,-9.627888,,,,,,,
,,,,,,,,,,,,,,,,6.244786,-75.560664,1517.591814,8.460000,285.820312,1527541939.993050,
1527541940.622170,-0.230396,0.055663,-1.972546,0.220710,-0.069175,0.003536,-0.228009,-0.055634,-0.972068,-0.048511,-0.010986,0.051948,-15.275843,16.597572,-10.101185,,,,,,,
,,,,,,,,,,,,,,,,6.244781,-75.560799,1517.273938,9.410000,278.085938,1527541940.993022,
1527541941.622547,-0.228228,0.074496,-2.002829,-0.112730,0.160582,-0.008491,-0.225625,-0.074427,-0.971367,-0.018318,-0.013051,0.053185,-16.803034,13.151207,-14.299107,,,,,,,
,,,,,,,,,,,,,,,,6.244843,-75.560844,1517.200539,8.580000,298.476562,1527541941.992992,
1527541942.622932,-0.298395,0.145643,-2.259067,-0.063340,-0.111243,-0.349443,-0.290874,-0.145129,-0.945690,0.031490,0.016406,0.012142,-20.537912,6.328056,-10.540012,,,,,,,
,,,,,,,,,,,,,,,,6.244885,-75.560892,1517.077475,8.010000,297.421875,1527541942.992961,
1527541943.623304,-0.156338,0.110569,-1.580388,0.425198,0.214439,0.127399,-0.154751,-0.110344,-0.981772,0.013714,-0.029503,-0.083246,-1.750330,19.435448,-12.888767,,,,,,,
,,,,,,,,,,,,,,,,6.244928,-75.560942,1516.763466,7.600000,300.234375,1527541943.992932,
1527541944.623686,-0.202186,0.130180,-1.624657,0.035625,-0.027027,-0.002184,-0.199113,-0.129813,-0.971341,-0.012161,0.007636,0.018261,-5.659784,27.387306,-8.791523,,,,,,,
,,,,,,,,,,,,,,,,6.244980,-75.560999,1516.513460,7.890000,298.828125,1527541944.992902,
1527541945.624041,-0.175328,0.157818,-1.593949,0.268468,-0.016383,0.184045,-0.172263,-0.157164,-0.972432,-0.020211,0.030470,0.008382,-9.036600,18.018486,-14.416294,,,,,,,
