timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1527546134.349546,-0.055136,0.402149,1.428382,0.106913,0.130456,-0.140087,-0.050712,-0.391397,-0.918823,0.014747,-0.080206,0.106644,4.970284,-2.420486,5.974033,,,,,,,
,,,,,,,,,,,,,,,,6.239998,-75.546493,1569.691563,6.960000,284.062500,1527546134.991563,
1527546135.349920,-0.117563,0.288093,1.496530,-0.470814,0.207343,-0.740986,-0.112458,-0.284124,-0.952169,0.108308,-0.033457,-0.222300,-5.515907,-0.760300,6.576572,,,,,,,
,,,,,,,,,,,,,,,,6.240013,-75.546561,1570.030186,6.670000,284.062500,1527546135.991538,
1527546136.350304,-0.178643,0.244847,1.533234,-0.181836,-0.068424,0.041434,-0.172394,-0.242408,-0.954735,-0.088699,0.005591,-0.027946,0.262688,-0.539368,3.161686,,,,,,,
,,,,,,,,,,,,,,,,6.240034,-75.546618,1569.775791,6.720000,286.523438,1527546136.991513,
1527546137.350674,-0.121304,0.270309,1.437457,0.065842,0.233286,-0.227922,-0.116613,-0.267029,-0.956607,0.026327,0.043045,0.091739,0.476524,-1.443069,10.132923,,,,,,,
,,,,,,,,,,,,,,,,6.240054,-75.546674,1569.478184,6.680000,288.281250,1527546137.991488,
1527546138.351033,-0.140926,0.233064,1.405416,0.624168,-0.259956,0.201681,-0.136663,-0.230960,-0.963318,0.023122,0.085330,0.084274,4.603355,-1.073486,12.729969,,,,,,,
,,,,,,,,,,,,,,,,6.240081,-75.546739,1569.683994,6.690000,294.257812,1527546138.991463,
1527546139.351371,-0.143402,0.209591,1.346084,0.048570,0.198341,-0.431235,-0.139783,-0.208060,-0.968076,-0.079226,-0.021219,-0.037478,8.763329,2.972916,11.585957,,,,,,,
,,,,,,,,,,,,,,,,6.240112,-75.546806,1569.990147,7.280000,294.960938,1527546139.991437,
1527546140.351746,-0.151508,0.187945,1.285140,-0.152072,0.161205,0.074628,-0.148271,-0.186841,-0.971137,-0.136504,-0.018466,0.075171,8.107841,5.149582,9.570988,,,,,,,
,,,,,,,,,,,,,,,,6.240143,-75.546864,1569.905918,7.610000,299.882812,1527546140.991413,
1527546141.352097,-0.095501,0.203400,1.177251,-0.786820,0.516273,-0.633155,-0.093390,-0.202001,-0.974923,-0.024042,-0.115962,-0.118202,7.692604,0.573654,12.262455,,,,,,,
,,,,,,,,,,,,,,,,6.240184,-75.546935,1569.431065,7.730000,304.101562,1527546141.991388,
1527546142.352473,-0.041720,0.292170,1.015468,-0.240943,0.388527,-0.458099,-0.039940,-0.288031,-0.956788,-0.067818,-0.148904,0.090028,17.412086,14.514923,10.279270,,,,,,,
,,,,,,,,,,,,,,,,6.240230,-75.546990,1570.776524,7.840000,308.671875,1527546142.991363,
1527546143.352854,-0.068543,0.230965,0.923671,-0.618666,0.117060,0.024858,-0.066671,-0.228917,-0.971160,0.010366,0.145802,0.048110,26.542456,1.634974,-1.065388,,,,,,,
,,,,,,,,,,,,,,,,6.240277,-75.547048,1571.270664,7.860000,312.187500,1527546143.991338,
1527546144.353202,-0.034099,0.233622,0.862012,-0.692901,0.343115,-0.538487,-0.033167,-0.231503,-0.972269,0.005182,-0.038425,-0.106284,21.065832,-7.285345,0.525631,,,,,,,
,,,,,,,,,,,,,,,,6.240326,-75.547106,1570.541660,7.950000,312.890625,1527546144.991313,
1527546145.353581,-0.055942,0.206994,0.863591,-0.585640,0.103924,0.189165,-0.054720,-0.205519,-0.977122,-0.045683,-0.094011,0.021922,24.500677,-9.237341,-2.353291,,,,,,,
,,,,,,,,,,,,,,,,6.240371,-75.547166,1570.371250,7.820000,314.296875,1527546145.991288,
1527546146.353907,-0.034784,0.214742,0.824906,-0.495073,-0.393436,0.495136,-0.033978,-0.213095,-0.976440,-0.020160,-0.033853,0.035400,20.674627,-18.158743,-1.898808,,,,,,,
,,,,,,,,,,,,,,,,6.240421,-75.547222,1570.121006,7.720000,313.593750,1527546146.991261,
1527546147.354295,-0.052014,0.201856,0.813192,-0.254976,0.545977,-0.222785,-0.050935,-0.200488,-0.978371,-0.012878,-0.220944,0.074074,32.133202,6.726847,4.008205,,,,,,,
,,,,,,,,,,,,,,,,6.240455,-75.547269,1569.695469,7.080000,315.703125,1527546147.991237,
1527546148.354658,-0.122491,0.176681,0.849237,-0.323034,0.035190,0.035541,-0.120283,-0.175763,-0.977057,0.021528,-0.003070,0.106863,17.939413,-4.730352,-3.196095,,,,,,,
,,,,,,,,,,,,,,,,6.240497,-75.547311,1569.143467,6.830000,314.648438,1527546148.991212,
1527546149.355033,-0.074766,0.177350,0.758625,0.136940,0.019688,-0.162540,-0.073524,-0.176422,-0.981565,0.075584,-0.178421,-0.021746,29.891912,-1.442755,-2.296543,,,,,,,
,,,,,,,,,,,,,,,,6.240530,-75.547340,1568.602451,6.050000,314.296875,1527546149.991187,
1527546150.355411,-0.079888,0.176740,0.786867,0.020824,-0.234825,0.300068,-0.078559,-0.175821,-0.981282,0.029640,0.021112,0.042882,25.144995,-3.988287,-1.744678,,,,,,,
,,,,,,,,,,,,,,,,6.240554,-75.547371,1568.847569,5.500000,313.593750,1527546150.991163,
1527546151.355751,-0.096382,0.190442,0.810660,0.172595,-0.120992,0.006462,-0.094493,-0.189293,-0.977363,-0.014241,0.104774,0.173164,25.839087,-1.813375,-2.944096,,,,,,,
,,,,,,,,,,,,,,,,6.240577,-75.547406,1568.173252,5.200000,310.781250,1527546151.991137,
1527546152.356143,-0.043760,0.189255,0.754374,-0.000961,0.005318,0.267870,-0.042965,-0.188127,-0.981204,-0.146336,0.023134,0.122012,20.416632,-4.135672,2.488064,,,,,,,
,,,,,,,,,,,,,,,,6.240619,-75.547457,1568.886631,5.450000,310.078125,1527546152.991112,
1527546153.356515,-0.047208,0.203859,0.729911,0.395405,-0.110238,0.209532,-0.046213,-0.202450,-0.978202,-0.018667,-0.133625,0.163886,25.380972,-11.191336,3.860668,,,,,,,
,,,,,,,,,,,,,,,,6.240664,-75.547494,1568.257725,5.230000,312.539062,1527546153.991087,
1527546154.356833,-0.003448,0.178452,0.685635,-0.286744,0.319319,-0.301976,-0.003393,-0.177506,-0.984114,-0.032847,-0.140304,-0.012804,18.482656,-11.034079,3.159344,,,,,,,
,,,,,,,,,,,,,,,,6.240708,-75.547540,1567.865635,5.390000,314.296875,1527546154.991062,
1527546155.357207,-0.009583,0.182906,0.674518,-0.070245,0.020075,0.188140,-0.009423,-0.181888,-0.983274,-0.048179,0.063190,0.016614,23.218100,-9.987265,0.053814,,,,,,,
,,,,,,,,,,,,,,,,6.240755,-75.547593,1566.971592,5.590000,313.945312,1527546155.991036,
1527546156.357577,0.047489,0.193617,0.596065,-0.579385,0.201859,-0.207326,0.046585,-0.192409,-0.980208,0.015259,-0.153981,-0.192872,22.178091,-8.860815,-0.761082,,,,,,,
,,,,,,,,,,,,,,,,6.240784,-75.547613,1568.142002,5.390000,315.351562,1527546156.991012,
1527546157.357960,0.034568,0.196311,0.615788,0.071242,0.241588,-0.478885,0.033897,-0.195053,-0.980207,0.074867,-0.071411,-0.079119,20.715429,-12.986944,4.413845,,,,,,,
,,,,,,,,,,,,,,,,6.240811,-75.547646,1568.371494,4.880000,313.945312,1527546157.990987,
1527546158.358315,0.021711,0.228509,0.624879,0.223449,-0.128847,0.181864,0.021145,-0.226525,-0.973776,0.033420,-0.060859,0.083929,19.399572,-17.860052,3.285870,,,,,,,
,,,,,,,,,,,,,,,,6.240836,-75.547687,1568.418858,4.880000,305.156250,1527546158.990961,
1527546159.358690,0.026913,0.234864,0.633510,-0.262987,0.102734,-0.012333,0.026171,-0.232711,-0.972194,-0.037295,0.002440,-0.018132,19.660620,-13.734350,1.344357,,,,,,,
,,,,,,,,,,,,,,,,6.240867,-75.547695,1569.855625,4.360000,315.000000,1527546159.990937,
1527546160.359056,0.043290,0.269650,0.606591,0.111532,-0.009686,0.116820,0.041713,-0.266394,-0.962961,0.009999,0.009588,0.085596,20.290579,-19.134115,-0.398563,,,,,,,
,,,,,,,,,,,,,,,,6.240897,-75.547715,1569.897373,4.560000,314.296875,1527546160.990911,
1527546161.359425,0.087557,0.358289,0.614042,-1.197642,-0.201273,0.331005,0.081893,-0.350673,-0.932911,0.061708,0.034648,-0.152157,19.298223,-21.083899,1.178524,,,,,,,
,,,,,,,,,,,,,,,,6.240931,-75.547732,1569.615147,4.560000,315.703125,1527546161.990886,
1527546162.359799,0.026761,0.458811,0.608964,0.676446,-0.070978,-0.232404,0.023990,-0.442883,-0.896258,-0.003635,-0.013691,0.058612,20.263968,-13.211035,3.516430,,,,,,,
,,,,,,,,,,,,,,,,6.240959,-75.547765,1569.407139,4.560000,310.078125,1527546162.990861,
1527546163.360179,0.183746,0.630262,0.453933,-0.021236,0.277971,-0.067801,0.147609,-0.589356,-0.794274,0.045170,-0.032867,-0.044426,26.093527,-15.319403,8.570354,,,,,,,
,,,,,,,,,,,,,,,,6.240991,-75.547792,1568.919102,4.520000,313.242188,1527546163.990837,
1527546164.360522,0.203462,0.609181,0.549746,-0.064233,0.353068,0.039903,0.165714,-0.572196,-0.803200,0.025342,-0.074441,-0.039573,19.446539,-12.161581,6.224789,,,,,,,
,,,,,,,,,,,,,,,,6.241018,-75.547838,1566.950108,4.580000,311.132812,1527546164.990812,
1527546165.360868,0.195822,0.621780,0.683015,0.009080,-0.211638,0.469576,0.158157,-0.582483,-0.797307,-0.027222,0.030863,0.075658,18.936438,-19.136877,7.860912,,,,,,,
,,,,,,,,,,,,,,,,6.241033,-75.547879,1566.818027,4.580000,299.179688,1527546165.990786,
1527546166.361230,0.211887,0.592570,0.848220,-0.065329,0.213094,0.105446,0.174449,-0.558494,-0.810957,0.069218,-0.119927,-0.052279,12.791265,-18.679785,5.955074,,,,,,,
,,,,,,,,,,,,,,,,6.241048,-75.547911,1566.791904,4.470000,292.851562,1527546166.990761,
1527546167.361614,0.133101,0.605670,1.025436,0.074910,0.223712,-0.002259,0.109103,-0.569313,-0.814849,0.013487,-0.013969,-0.001679,6.580542,-17.023367,5.552685,,,,,,,
,,,,,,,,,,,,,,,,6.241061,-75.547948,1565.880772,4.470000,286.875000,1527546167.990736,
1527546168.361984,0.017171,0.526023,1.239393,0.042237,-0.106447,0.271377,0.014849,-0.502098,-0.864684,0.021467,0.000892,-0.004839,7.360907,-21.976690,10.634838,,,,,,,
,,,,,,,,,,,,,,,,6.241072,-75.547986,1564.862705,4.430000,287.226562,1527546168.990711,
1527546169.362358,0.033515,0.508638,1.317982,-0.037503,0.160890,-0.113807,0.029267,-0.486989,-0.872918,0.073211,0.007435,-0.104438,7.177893,-17.398443,4.497570,,,,,,,
,,,,,,,,,,,,,,,,6.241081,-75.548022,1563.315342,3.990000,283.710938,1527546169.990686,
1527546170.362723,0.024605,0.496432,1.363037,0.098667,-0.040008,-0.008405,0.021633,-0.476291,-0.879021,0.018986,-0.000149,-0.012733,2.115225,-13.117422,2.593716,,,,,,,
,,,,,,,,,,,,,,,,6.241092,-75.548058,1562.635654,3.990000,281.601562,1527546170.990661,
1527546171.363096,0.033835,0.488810,1.368928,-0.226233,0.212512,-0.142075,0.029867,-0.469575,-0.882387,0.014719,0.104707,-0.043273,1.759451,-10.718237,4.927197,,,,,,,
,,,,,,,,,,,,,,,,6.241101,-75.548096,1563.928623,3.990000,272.460938,1527546171.990636,
1527546172.363442,0.042003,0.476096,1.364585,0.064755,-0.007128,-0.052057,0.037321,-0.458313,-0.888006,0.029741,0.002197,-0.064493,5.070654,-9.446173,4.157207,,,,,,,
,,,,,,,,,,,,,,,,6.241105,-75.548131,1562.598301,3.830000,275.976562,1527546172.990610,
1527546173.363821,0.031317,0.468825,1.376033,0.272055,-0.103761,-0.088363,0.027934,-0.451839,-0.891662,-0.009257,0.063487,0.034576,9.199484,-8.925879,5.329601,,,,,,,
,,,,,,,,,,,,,,,,6.241107,-75.548165,1562.000889,4.280000,273.515625,1527546173.990586,
1527546174.364152,0.043592,0.464716,1.361076,0.161988,-0.053281,-0.068767,0.038956,-0.448169,-0.893099,0.015731,-0.027142,0.046175,6.130560,-8.396246,2.202404,,,,,,,
,,,,,,,,,,,,,,,,6.241110,-75.548202,1561.860752,4.280000,273.867188,1527546174.990561,
1527546175.364531,0.073748,0.439650,1.364806,-0.054718,0.139131,-0.233810,0.066674,-0.425623,-0.902441,0.029685,-0.024100,-0.068873,2.439413,-10.342154,1.398373,,,,,,,
,,,,,,,,,,,,,,,,6.241113,-75.548238,1561.224033,4.280000,275.976562,1527546175.990535,
1527546176.364894,0.067570,0.439589,1.348310,-0.354200,0.019343,0.250621,0.061099,-0.425568,-0.902861,0.013379,-0.044159,0.015380,5.621176,-6.372320,5.361034,,,,,,,
,,,,,,,,,,,,,,,,6.241117,-75.548274,1561.333408,4.120000,274.921875,1527546176.990510,
1527546177.365266,0.068575,0.417329,1.333619,0.170422,-0.189286,-0.043629,0.062640,-0.405320,-0.912026,0.076398,0.053498,-0.111412,9.935995,-19.202765,7.623760,,,,,,,
,,,,,,,,,,,,,,,,6.241118,-75.548310,1559.440586,4.120000,276.328125,1527546177.990486,
1527546178.365642,0.084362,0.338794,1.252619,-0.154958,0.093691,-0.031045,0.079472,-0.332350,-0.939802,-0.078572,0.030119,-0.036425,5.807867,-20.094183,-1.274586,,,,,,,
,,,,,,,,,,,,,,,,6.241122,-75.548345,1559.946690,4.090000,277.734375,1527546178.990461,
1527546179.366018,0.108165,0.339408,1.186245,-0.205951,-0.069175,0.314311,0.101796,-0.332929,-0.937441,0.028194,-0.037646,-0.037519,6.486120,-19.719793,-1.428394,,,,,,,
,,,,,,,,,,,,,,,,6.241127,-75.548382,1560.174717,4.090000,278.789062,1527546179.990436,
1527546180.366367,0.095592,0.351044,1.161418,0.173636,-0.304495,0.312526,0.089625,-0.343879,-0.934727,-0.007731,-0.007104,0.135823,6.280645,-17.171728,2.854412,,,,,,,
,,,,,,,,,,,,,,,,6.241136,-75.548416,1559.967930,4.110000,286.875000,1527546180.990410,
1527546181.366741,0.160736,0.283711,1.107187,0.040847,-0.149936,-0.137736,0.153646,-0.279920,-0.947648,0.089304,0.140378,-0.145903,12.952597,-8.703421,2.903881,,,,,,,
,,,,,,,,,,,,,,,,6.241146,-75.548450,1560.802158,4.090000,283.710938,1527546181.990385,
1527546182.367109,0.218421,0.298962,0.981141,0.296251,-0.082398,-0.034453,0.207076,-0.294529,-0.932937,-0.007217,-0.049557,0.092376,12.280828,-8.327719,2.834530,,,,,,,
,,,,,,,,,,,,,,,,6.241157,-75.548482,1560.454990,3.940000,285.468750,1527546182.990361,
1527546183.367517,0.260147,0.281578,0.925448,0.347583,-0.864931,0.392094,0.247093,-0.277872,-0.928295,-0.047843,0.052897,0.042919,10.633062,-7.877645,5.997189,,,,,,,
,,,,,,,,,,,,,,,,6.241169,-75.548515,1560.943516,3.940000,286.875000,1527546183.990335,
1527546184.367893,0.349652,0.314637,0.816699,0.327341,-0.076223,0.166073,0.325754,-0.309471,-0.893371,0.047369,-0.134773,-0.032334,15.744146,-6.235632,11.740520,,,,,,,
,,,,,,,,,,,,,,,,6.241185,-75.548552,1560.250889,4.440000,291.445312,1527546184.990310,
1527546185.368244,0.331061,0.319053,0.807615,-0.177993,-0.113595,0.381361,0.308643,-0.313667,-0.897971,-0.014530,-0.072594,0.039313,8.962942,-1.202826,9.700558,,,,,,,
,,,,,,,,,,,,,,,,6.241203,-75.548589,1560.624912,4.440000,294.609375,1527546185.990285,
1527546186.368622,0.340840,0.326124,0.772679,0.232041,0.092201,-0.248045,0.316659,-0.320374,-0.892798,0.066870,-0.046676,-0.056223,19.055273,-14.110891,5.622646,,,,,,,
,,,,,,,,,,,,,,,,6.241223,-75.548624,1560.771397,4.220000,297.773438,1527546186.990260,
1527546187.368995,0.281238,0.327503,0.798002,0.006125,0.448231,-0.654150,0.262794,-0.321679,-0.909649,0.013986,-0.049125,0.054135,18.887777,-16.284735,3.668392,,,,,,,
,,,,,,,,,,,,,,,,6.241242,-75.548654,1559.579014,4.220000,299.882812,1527546187.990234,
1527546188.369377,0.215296,0.316332,0.840764,0.047740,-0.544974,0.371035,0.203036,-0.311082,-0.928442,-0.019076,0.166780,0.012960,19.805090,-23.482153,-3.331028,,,,,,,
,,,,,,,,,,,,,,,,6.241259,-75.548683,1559.066319,3.600000,297.421875,1527546188.990209,
1527546189.369739,0.241234,0.314806,0.821903,-0.203603,0.404861,-0.127123,0.227160,-0.309632,-0.923324,0.027265,-0.090332,0.027770,11.517157,-10.125341,-0.389622,,,,,,,
,,,,,,,,,,,,,,,,6.241276,-75.548716,1558.721836,4.010000,296.718750,1527546189.990185,
1527546190.370116,0.246795,0.323150,0.810737,0.002660,-0.310073,0.332947,0.231652,-0.317555,-0.919508,0.040274,-0.030040,0.066924,14.562078,-13.355993,4.830990,,,,,,,
,,,,,,,,,,,,,,,,6.241292,-75.548749,1558.765537,4.010000,297.421875,1527546190.990160,
1527546191.370467,0.286135,0.324063,0.788638,0.130921,-0.441062,0.382402,0.267555,-0.318421,-0.909408,0.059166,-0.000610,0.006087,9.793859,-18.822973,-1.674305,,,,,,,
,,,,,,,,,,,,,,,,6.241308,-75.548781,1558.834385,3.820000,298.476562,1527546191.990135,
1527546192.370846,0.233333,0.326553,0.875275,-0.028971,-0.241281,0.246511,0.219003,-0.320780,-0.921487,-0.081979,0.178156,0.110818,13.405645,-25.879812,4.807766,,,,,,,
,,,,,,,,,,,,,,,,6.241324,-75.548814,1558.565830,3.820000,297.421875,1527546192.990109,
1527546193.371213,0.285477,0.328108,0.834539,-0.086096,0.240170,-0.243419,0.266592,-0.322252,-0.908340,0.029078,-0.102003,-0.031952,22.186010,-25.288260,4.147793,,,,,,,
,,,,,,,,,,,,,,,,6.241338,-75.548845,1556.129795,3.820000,297.421875,1527546193.990084,
1527546194.371567,0.263211,0.321424,0.854188,-0.042251,-0.080482,0.080135,0.246857,-0.315918,-0.916110,0.044540,0.007538,0.113467,18.996237,-21.308676,1.330059,,,,,,,
,,,,,,,,,,,,,,,,6.241350,-75.548873,1555.408115,2.770000,297.421875,1527546194.990059,
1527546195.371945,0.256418,0.290652,0.899838,-0.076227,0.246913,-0.377810,0.242980,-0.286577,-0.926733,0.010423,-0.002745,-0.049280,13.328344,-26.625677,-3.293552,,,,,,,
,,,,,,,,,,,,,,,,6.241362,-75.548900,1555.609776,2.930000,297.773438,1527546195.990034,
1527546196.372288,0.292175,0.295811,0.872991,0.153364,0.111260,-0.333335,0.275526,-0.291516,-0.916026,0.095492,-0.043277,0.066966,13.205023,-23.550055,-4.334995,,,,,,,
,,,,,,,,,,,,,,,,6.241373,-75.548924,1556.261875,2.770000,297.070312,1527546196.990009,
1527546197.372651,0.307444,0.293372,0.863412,0.098325,0.069208,-0.063207,0.289693,-0.289182,-0.912388,0.047907,-0.047244,0.102528,13.688009,-19.725058,-5.303822,,,,,,,
,,,,,,,,,,,,,,,,6.241380,-75.548944,1555.459141,2.550000,296.718750,1527546197.989985,
1527546198.373028,0.323444,0.294640,0.869097,0.061976,0.046844,-0.102490,0.304138,-0.290395,-0.907288,0.036438,-0.021388,-0.002304,16.947760,-15.677969,-5.991520,,,,,,,
,,,,,,,,,,,,,,,,6.241386,-75.548963,1555.266026,2.070000,295.664062,1527546198.989960,
1527546199.373398,0.344578,0.300779,0.855389,0.067649,0.060373,-0.155811,0.322634,-0.296265,-0.898963,0.063459,0.046646,0.016654,17.996161,-15.754950,-4.124043,,,,,,,
,,,,,,,,,,,,,,,,6.241388,-75.548973,1555.192295,0.400000,298.828125,1527546199.989934,
1527546200.373772,0.360127,0.297100,0.840867,-0.070295,0.044388,-0.055517,0.336954,-0.292748,-0.894852,0.017050,-0.034965,-0.068070,19.261724,-16.881094,-4.360722,,,,,,,
,,,,,,,,,,,,,,,,6.241387,-75.548975,1555.116123,0.400000,298.828125,1527546200.989910,
1527546201.374150,0.363792,0.300280,0.827180,-0.178685,-0.089358,0.330018,0.339899,-0.295787,-0.892736,-0.045084,-0.018971,-0.012675,20.314001,-16.582403,-3.842335,,,,,,,
,,,,,,,,,,,,,,,,6.241386,-75.548979,1552.892979,0.180000,297.773438,1527546201.989884,
1527546202.374462,0.324965,0.295571,0.859838,0.031800,0.002546,-0.053966,0.305430,-0.291286,-0.906567,-0.094035,0.063442,-0.006809,19.564306,-16.581366,-4.437092,,,,,,,
,,,,,,,,,,,,,,,,6.241385,-75.548981,1555.470860,0.180000,297.773438,1527546202.989859,
1527546203.374841,0.295053,0.295446,0.887363,-0.717238,-0.127182,0.428039,0.278192,-0.291167,-0.915331,0.033500,-0.046175,0.045412,18.883764,-17.255499,-4.809010,,,,,,,
,,,,,,,,,,,,,,,,6.241385,-75.548981,1556.224277,0.000000,297.773438,1527546203.989834,
1527546204.375215,0.254252,0.223652,0.970409,-0.436480,-0.184538,0.440425,0.245257,-0.221792,-0.943746,-0.081179,-0.075404,-0.116190,17.153402,-18.002752,-6.823765,,,,,,,
,,,,,,,,,,,,,,,,6.241385,-75.548981,1556.436436,0.000000,297.773438,1527546204.989808,
1527546205.375578,-0.070372,0.481289,1.123522,0.155813,-0.286498,0.056731,-0.062327,-0.462922,-0.884205,-0.104635,0.020875,0.123676,11.265982,-22.273016,-4.543232,,,,,,,
,,,,,,,,,,,,,,,,6.241385,-75.548981,1556.387608,0.000000,297.773438,1527546205.989784,
1527546206.375950,-0.501137,0.593401,1.246214,-0.537374,-0.415301,1.640504,-0.398291,-0.559184,-0.727102,0.177771,-0.087438,0.401586,8.181204,-23.395163,-4.074436,,,,,,,
,,,,,,,,,,,,,,,,6.241385,-75.548981,1555.858311,0.000000,297.773438,1527546206.989759,
1527546207.376327,0.035086,0.426379,1.116843,0.290297,0.528812,-1.128155,0.031938,-0.413576,-0.909909,0.089263,-0.027921,0.044293,12.471701,-21.599218,-4.549992,,,,,,,
,,,,,,,,,,,,,,,,6.241385,-75.548981,1555.428379,0.000000,297.773438,1527546207.989734,
1527546208.376672,-0.090141,0.463657,1.188734,0.458181,-0.903540,0.397085,-0.080515,-0.447222,-0.890792,-0.016440,0.030596,-0.005113,9.910925,-22.871618,-4.610249,,,,,,,
,,,,,,,,,,,,,,,,6.241385,-75.548981,1555.899326,0.000000,297.773438,1527546208.989709,
1527546209.377017,-0.027000,0.417453,1.055076,-0.076963,0.072595,-0.164722,-0.024678,-0.405433,-0.913791,0.020436,-0.019570,-0.021908,12.864416,-19.574118,-5.522678,,,,,,,
,,,,,,,,,,,,,,,,6.241385,-75.548981,1556.452549,0.000000,297.773438,1527546209.989684,
1527546210.377412,-0.060247,0.546914,0.969282,0.017196,0.024034,-0.021257,-0.051428,-0.520053,-0.852584,-0.008432,-0.005108,-0.001023,14.053900,-20.701239,-3.658817,,,,,,,
,,,,,,,,,,,,,,,,6.241385,-75.548981,1556.580967,0.000000,190.195312,1527546210.989658,
1527546211.377784,-0.030619,0.533645,0.940450,-0.000271,0.100952,0.046464,-0.026358,-0.508675,-0.860555,0.013601,-0.021644,0.037297,15.193060,-19.052237,-3.962666,,,,,,,
,,,,,,,,,,,,,,,,6.241385,-75.548981,1556.944248,0.000000,190.195312,1527546211.989634,
1527546212.378129,0.028127,0.498924,0.955508,-0.018134,0.058015,-0.052144,0.024695,-0.478481,-0.877751,-0.005378,0.011943,0.000294,15.423880,-18.377386,-4.112598,,,,,,,
,,,,,,,,,,,,,,,,6.241385,-75.548981,1556.954990,0.000000,190.195312,1527546212.989608,
1527546213.378501,0.051048,0.488800,0.945168,-0.010694,0.025218,-0.014478,0.045050,-0.469567,-0.881747,-0.023657,0.030068,0.044772,14.339499,-22.351904,-2.914951,,,,,,,
,,,,,,,,,,,,,,,,6.241385,-75.548981,1556.759678,0.000000,190.195312,1527546213.989583,
1527546214.378875,0.058074,0.479816,0.949244,-0.020061,-0.027770,0.011081,0.051487,-0.461616,-0.885584,-0.016285,0.014121,0.020915,13.186529,-25.650656,-3.065128,,,,,,,
,,,,,,,,,,,,,,,,6.241385,-75.548981,1556.774815,0.000000,190.195312,1527546214.989559,
1527546215.379254,0.070458,0.468891,0.962896,-0.134484,0.095926,0.002583,0.062801,-0.451897,-0.889857,-0.014751,-0.009025,-0.013754,12.946234,-27.450415,-3.067936,,,,,,,
,,,,,,,,,,,,,,,,6.241385,-75.548981,1556.632236,0.000000,190.195312,1527546215.989534,
1527546216.379617,0.090578,0.540912,0.950500,0.196192,0.100546,-0.095094,0.077541,-0.514918,-0.853725,-0.025143,0.073833,0.067424,13.083883,-28.727057,-0.072086,,,,,,,
,,,,,,,,,,,,,,,,6.241385,-75.548981,1556.527744,0.000000,190.195312,1527546216.989508,
1527546217.379979,0.167716,0.503967,0.904558,0.147734,-0.047216,-0.136462,0.146177,-0.482903,-0.863387,0.032946,0.032082,0.034026,13.262686,-34.127525,0.513149,,,,,,,
,,,,,,,,,,,,,,,,6.241385,-75.548981,1556.688145,0.000000,190.195312,1527546217.989483,
1527546218.380369,0.190341,0.489540,0.886025,0.125131,0.008433,-0.078410,0.166973,-0.470220,-0.866610,-0.012554,-0.015132,0.043123,13.547232,-35.927956,0.806667,,,,,,,
,,,,,,,,,,,,,,,,6.241385,-75.548981,1556.772129,0.000000,190.195312,1527546218.989459,
1527546219.380718,0.183503,0.493210,0.908000,0.132875,-0.067031,0.148475,0.160727,-0.473456,-0.866029,0.003092,0.031027,0.045030,14.330526,-32.028587,0.510921,,,,,,,
,,,,,,,,,,,,,,,,6.241385,-75.548981,1556.689365,0.000000,190.195312,1527546219.989433,
1527546220.381099,0.081543,0.550829,1.039877,0.034790,0.073780,-0.038097,0.069405,-0.523394,-0.849259,0.011482,-0.024076,0.087663,13.194845,-24.526922,-0.587376,,,,,,,
,,,,,,,,,,,,,,,,6.241385,-75.548981,1556.739658,0.000000,18.984375,1527546220.989408,
1527546221.381471,0.078720,0.521339,1.063378,-0.078662,0.042814,0.060703,0.068192,-0.498041,-0.864468,-0.039704,0.021143,0.020291,12.678213,-23.625692,-2.006504,,,,,,,
,,,,,,,,,,,,,,,,6.241385,-75.548981,1555.713291,0.000000,17.578125,1527546221.989383,
1527546222.381830,0.024524,0.511063,1.149165,0.046137,0.021029,0.052070,0.021388,-0.489104,-0.871963,-0.001018,0.010253,0.020004,11.338003,-22.499136,-2.444309,,,,,,,
,,,,,,,,,,,,,,,,6.241384,-75.549019,1555.482822,0.170000,61.875000,1527546222.989358,
1527546223.382209,0.025358,0.503744,1.150131,-0.009886,-0.011808,0.030493,0.022206,-0.482708,-0.875500,0.005382,-0.011555,-0.026051,13.556234,-17.475821,-3.497272,,,,,,,
,,,,,,,,,,,,,,,,6.241384,-75.549019,1555.187412,0.000000,335.039062,1527546223.989334,
1527546224.382583,0.020340,0.506774,1.152322,0.066909,0.000441,-0.012530,0.017782,-0.485359,-0.874134,-0.004156,-0.006142,0.025715,10.718176,-24.823584,-2.295780,,,,,,,
,,,,,,,,,,,,,,,,6.241384,-75.549019,1555.744053,0.000000,335.039062,1527546224.989308,
1527546225.382963,0.017883,0.502715,1.143777,-0.030688,0.000951,0.012860,0.015670,-0.481806,-0.876138,0.001572,0.001826,-0.008643,13.165182,-19.350546,-3.274220,,,,,,,
,,,,,,,,,,,,,,,,6.241384,-75.549019,1556.653965,0.000000,335.039062,1527546225.989283,
