time,lat,lng,accuracy,altitude,speed,satellites in view,satellites in use
439569,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
440568,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
441568,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
442570,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
443569,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
444568,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
445569,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
446569,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
447569,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
448618,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
449618,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
450617,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
451618,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
452618,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
453618,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
454619,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
455618,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
456618,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
457616,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
458616,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
459615,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
460616,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
461616,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
462617,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
463666,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
464666,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
465668,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
466714,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
467718,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
468765,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
469768,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
470765,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
471767,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
472816,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
473816,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
474815,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
475817,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
476818,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
477815,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
478817,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
479869,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
480867,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
481871,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
482916,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
483916,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
484917,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
485918,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
486915,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
487917,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
488916,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
489917,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
490916,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
491917,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
492917,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
493917,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
494916,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
495916,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
496915,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
497917,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
498917,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
499917,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
500917,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
501966,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
502965,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
503968,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
504967,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
506017,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
507015,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
508017,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
509018,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
510018,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
511066,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
512117,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
513117,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
514118,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
515119,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
516167,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
517166,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
518170,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
519216,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
520268,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
521267,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
522267,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
523316,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
524366,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
525415,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
526416,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
527418,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
528470,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
529466,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
530471,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
531470,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
532471,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
533468,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
534518,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
535568,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
536568,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
537569,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
538568,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
539571,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
540571,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
541568,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
542568,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
543615,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
544618,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
545668,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
546669,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
547668,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
548668,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
549668,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
550668,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
551718,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
552717,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
553719,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
554718,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
555770,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
556773,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
557767,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
558769,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
559767,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
560768,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
561769,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
562768,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
563769,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
564818,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
565818,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
566870,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
567868,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
568870,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
569870,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
570919,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
571918,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
572919,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
573919,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
574918,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
575970,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
577018,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
578018,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
579018,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
580067,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
581068,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
582068,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
583067,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
584068,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
585068,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
586068,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
587118,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
588167,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
589170,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
590169,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
591167,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
592168,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
593167,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
594166,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
595169,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
596169,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
597218,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
598267,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
599268,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
600269,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
601268,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
602268,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
603268,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
604268,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
605269,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
606271,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
607271,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
608270,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
609274,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
610318,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
611317,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
612318,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
613317,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
614318,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
615317,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
616318,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
617317,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
618317,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
619317,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
620319,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
621369,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
622368,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
623372,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
624367,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
625373,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
626369,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
627371,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
628370,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
629371,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
630370,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
631369,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
632368,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
633365,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
634365,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
635365,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
636365,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
637367,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
638370,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
639367,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
640367,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
641417,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
642417,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
643466,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
644466,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
645467,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
646465,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
647467,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
648467,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
649466,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
650471,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
651468,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
652516,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
653517,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
654516,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
655516,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
656516,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
657516,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
658515,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
659514,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
660518,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
661516,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
662519,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
663517,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
664565,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
665568,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
666579,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
667564,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
668565,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
669567,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
670571,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
671620,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
672668,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
673670,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
674719,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
675722,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
676718,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
677724,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
678725,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
679717,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
680769,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
681769,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
682769,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
683769,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
684767,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
685819,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
686820,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
687820,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
688819,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
689864,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
690868,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
691868,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
692868,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
693867,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
694869,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
695868,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
696869,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
697867,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
698867,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
699865,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
700868,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
701867,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
702868,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
703864,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
704868,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
705870,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
706868,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
707869,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
708918,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
709916,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
710918,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
711919,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
712917,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
713917,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
714918,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
715919,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
716969,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
717969,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
718968,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
720015,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
721017,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
722018,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
723019,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
724017,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
725018,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
726017,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
727019,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
728018,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
729018,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
730018,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
731068,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
732068,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
733069,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
734068,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
735069,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
736068,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
737068,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
738118,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
739119,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
740117,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
741119,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
742118,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
743117,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
744118,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
745118,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
746118,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
747118,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
748117,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
749117,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
750117,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
751117,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
752117,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
753118,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
754118,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
755120,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
756116,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
757118,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
758168,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
759171,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
760168,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
761220,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
762218,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
763220,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
764217,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
765217,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
766215,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
767217,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
768218,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
769219,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
770217,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
771218,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
772268,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
773268,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
774269,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
775271,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
776270,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
777318,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
778319,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
779317,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
780318,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
781319,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
782368,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
783367,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
784369,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
785370,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
786420,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
787419,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
788418,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
789417,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
790417,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
791418,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
792417,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
793418,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
794468,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
795467,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
796470,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
797469,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
798469,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
799469,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
800469,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
801468,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
802518,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
803519,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
804521,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
805518,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
806518,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
807519,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
808518,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
809518,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
810517,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
811518,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
812517,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
813519,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
814518,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
815518,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
816518,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
817519,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
818519,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
819520,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
820520,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
821520,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
822522,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
823569,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
824569,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
825618,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
826617,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
827618,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
828618,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
829617,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
830618,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
831619,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
832620,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
833670,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
834720,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
835718,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
836718,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
837719,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
838719,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
839767,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
840767,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
841770,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
842768,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
843817,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
844817,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
845818,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
846819,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
847870,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
848869,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
849871,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
850871,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
851870,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
852868,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
853867,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
854869,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
855869,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
856870,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
857868,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
858869,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
859918,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
860918,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
861923,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
862969,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
863969,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
864968,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
865968,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
866967,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
868018,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
869069,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
870071,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
871066,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
872070,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
873070,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
874067,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
875067,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
876068,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
877067,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
878068,6.24878490,-75.56848600,122,0.00000,0.00000,0,0
